State,City,Zipcode,Bedroom,Bathroom,Area,LotArea,MarketEstimate,RentEstimate,Latitude,Longitude,ListedPrice,Bedroom_Flag
NC,Waynesville,28786,3.0,2.0,1150.0,0.48,240800.0,1813.0,35.524517,-83.012215,250000.0,0
NC,Sanford,27330,3.0,2.0,1589.0,1.03,251100.0,1814.0,35.50276,-79.197586,250000.0,0
NC,Fuquay Varina,27526,3.0,3.0,3118.0,0.76,661200.0,2800.0,35.595654,-78.83152,659000.0,0
NC,Charlotte,28215,4.0,3.0,1705.0,0.27,360800.0,1941.0,35.254173,-80.663124,360000.0,0
NC,Banner Elk,28604,1.0,2.0,507.0,0.1,243938.34314123195,1846.5615554889225,36.152737,-81.778114,249000.0,0
NC,Hope Mills,28348,5.0,4.0,3001.0,0.31,381700.0,2296.0,34.97309,-78.92893,380000.0,0
NC,Fayetteville,28311,3.0,4.0,2237.0,0.2945261707988981,311000.0,1749.0,35.11288,-78.90124,310000.0,0
NC,Wendell,27591,3.0,2.0,1762.0,1.52,433700.0,1998.0,35.80884,-78.372955,449900.0,0
NC,Marion,28752,3.0,2.0,1758.0,1.22,231859.45421894523,1835.375812629144,35.678192,-82.02099,225000.0,0
NC,Statesville,28677,2.0,2.0,1395.0,0.39,200500.0,1592.0,35.794704,-80.88776,200000.0,0
NC,Troutman,28166,3.0,2.0,2003.0,0.325,417700.0,2025.0,35.69842,-80.89165,429900.0,0
NC,Hickory,28601,3.0,2.0,1521.0,0.29,315500.0,1939.0,35.761826,-81.300415,319000.0,0
NC,Asheville,28803,4.0,2.0,2360.0,0.39,350605.75509536127,3264.0,35.550358,-82.5267,349900.0,0
NC,Mooresville,28115,5.0,3.0,3181.0,0.67,648900.0,3376.0,35.571674,-80.83641,649900.0,0
NC,Goldsboro,27534,3.0,2.0,1672.0,0.8400000000000001,231400.0,1650.0,35.445576,-77.879654,230000.0,0
NC,Edenton,27932,3.0,3.0,1433.0,1.6015263544536271,328200.0,1599.0,36.05154,-76.68101,329900.0,0
NC,Raleigh,27606,2.0,2.0,1176.0,0.02,286100.0,1550.0,35.777084,-78.69469,284900.0,0
NC,Raleigh,27613,3.0,3.0,2231.0,1.49,534800.0,2548.0,35.911972,-78.71104,525000.0,0
NC,Calabash,28467,4.0,3.0,3263.0,0.4859963269054178,500400.0,2900.0,33.94538,-78.57463,499900.0,0
NC,Durham,27713,3.0,2.0,1459.0,0.25,471600.0,1995.0,35.9205,-78.91781,450000.0,0
NC,Durham,27704,4.0,3.0,1602.0,0.3299999999999999,322400.0,1994.0,36.028446,-78.83355,325000.0,0
NC,Frisco,27936,3.0,2.0,1540.0,0.12673186409550044,328600.0,1099.0,35.23527,-75.6235,349000.0,0
NC,Wilmington,28412,5.0,5.0,3519.0,0.4129935720844812,859300.0,3591.0,34.07657,-77.91558,884900.0,0
NC,Asheville,28806,4.0,1.0,1496.0,1.46,348000.0,2364.0,35.53736,-82.62358,350000.0,0
NC,Salisbury,28147,4.0,4.0,3180.0,0.9,519700.0,2666.0,35.674187,-80.54676,520000.0,0
NC,Jacksonville,28540,3.0,3.0,1848.0,1.81,276875.29860149295,1450.0,34.823837,-77.522835,267500.0,0
NC,Durham,27707,4.0,2.0,2300.0,0.41,309100.0,2450.0,35.96282,-78.896935,299990.0,0
NC,Black Mountain,28711,3.0,2.0,1589.0,0.76,599400.0,2400.0,35.6238,-82.33402,595000.0,0
NC,Brevard,28712,2.0,2.0,1280.0,0.57,355500.0,1800.0,35.219692,-82.76285,350000.0,0
NC,Murphy,28906,4.0,2.0,4136.0,0.4599999999999999,399600.0,2700.0,35.087124,-84.03048,399999.0,0
NC,Clayton,27520,4.0,3.0,2206.0,0.13,386400.0,2034.0,35.62719,-78.45391,385000.0,0
NC,Charlotte,28216,4.0,3.0,2514.0,0.16,381400.0,2275.0,35.337864,-80.88088,380000.0,0
NC,Fairview,28730,2.0,2.0,1314.0,0.41,329395.1511978244,2000.75367132453,35.48226,-82.40512,335000.0,0
NC,Lenoir,28645,3.0,3.0,2331.0,0.95,427800.0,1999.0,35.891994,-81.50012,427900.0,0
NC,Clyde,28721,3.0,2.0,2162.0,1.2,475400.0,2700.0,35.602,-82.908,475000.0,0
NC,Banner Elk,28604,2.0,1.0,918.0,0.75,150876.18151001114,1500.0,36.172592,-81.91089,150000.0,0
NC,Winterville,28590,3.0,3.0,2397.0,2.14,353000.0,2199.0,35.548676,-77.477936,350000.0,0
NC,Rocky Point,28457,3.0,2.0,1782.0,1.5,277500.0,430.0,34.470196,-77.93747,279000.0,0
NC,Hope Mills,28348,3.0,3.0,2263.0,0.58,366200.0,2100.0,34.924095,-78.90136,365000.0,0
NC,Charlotte,28216,3.0,3.0,1767.0,0.163,357500.0,2100.0,35.26054,-80.861725,365000.0,0
NC,Fletcher,28732,3.0,2.0,1705.0,0.86,139600.0,667.0,35.434235,-82.50438,500000.0,0
NC,Raeford,28376,3.0,2.0,2205.0,0.344,283800.0,1849.0,35.021423,-79.140945,288900.0,0
NC,Concord,28025,3.0,3.0,1514.0,0.19,316700.0,1794.0,35.392162,-80.50985,320000.0,0
NC,Morrisville,27560,3.0,3.0,1882.0,0.2299999999999999,466774.8065797722,2923.4672665644493,35.81246,-78.83522,475000.0,0
NC,Black Mountain,28711,2.0,1.0,799.0,0.14,208945.3083932974,1647.0,35.47921,-82.25144,215000.0,0
NC,Leland,28451,2.0,3.0,2245.0,0.1399908172635445,522500.0,2500.0,34.180115,-78.04123,524000.0,0
NC,Brevard,28712,2.0,3.0,793.0,3.47,353800.0,2500.0,35.16135,-82.81665,349000.0,0
NC,Pisgah Forest,28768,3.0,3.0,3198.0,0.78,600800.0,3249.0,35.21994,-82.70128,600000.0,0
NC,Fayetteville,28301,2.0,1.0,1004.0,0.26,90700.0,1173.0,35.04309,-78.874176,91000.0,0
NC,Salisbury,28146,2.0,2.0,1989.0,1.19,349300.0,1500.0,35.651974,-80.3448,349900.0,0
NC,Vale,28168,3.0,2.0,1458.0,0.996,149000.0,1494.0,35.511177,-81.38788,149900.0,0
NC,Lake Toxaway,28747,2.0,3.0,2307.0,0.45,381999.9989978214,2613.124139580495,35.144707,-82.92043,375000.0,0
NC,Sanford,27332,3.0,3.0,2112.0,0.3800045913682277,339400.0,2078.0,35.42872,-79.108376,340000.0,0
NC,Hampstead,28443,2.0,2.0,1727.0,0.5199954086317723,516700.0,2275.0,34.37379,-77.659164,505000.0,0
NC,Kannapolis,28083,3.0,2.0,1504.0,0.185,300200.0,1614.0,35.4973,-80.61555,300000.0,0
NC,Connelly Springs,28612,4.0,3.0,2925.0,1.08,305400.0,2250.0,35.566673,-81.62127,314500.0,0
NC,Charlotte,28214,3.0,3.0,1800.0,0.15,338004.1335758622,2676.412946321216,35.257607,-80.96604,335000.0,0
NC,Fayetteville,28303,5.0,3.0,2284.0,1.0706,264600.0,2050.0,35.108006,-78.985565,259900.0,0
NC,Fremont,27830,5.0,3.0,3406.0,15.2,715800.0,3834.0,35.572964,-77.91568,740000.0,0
NC,Wendell,27591,3.0,2.0,1890.0,0.13,445700.0,1994.0,35.76288,-78.42715,445000.0,0
NC,Rocky Mount,27804,3.0,2.0,2115.0,0.41,214900.0,1800.0,35.984238,-77.792435,220000.0,0
NC,Charlotte,28205,3.0,2.0,1528.0,0.24,352500.0,2299.0,35.199116,-80.78557,349995.0,0
NC,Holly Springs,27540,5.0,5.0,4031.0,0.27,897100.0,3891.0,35.666317,-78.78022,889000.0,0
NC,Wilmington,28409,4.0,4.0,2873.0,0.1879935720844811,609200.0,3499.0,34.118732,-77.890236,609900.0,0
NC,Fletcher,28732,4.0,3.0,2615.0,0.63,586400.0,3109.0,35.436214,-82.51733,585000.0,0
NC,Goldsboro,27530,5.0,2.0,2125.0,0.3644628099173553,196900.0,1849.0,35.38045,-77.999794,200000.0,0
NC,Canton,28716,2.0,2.0,924.0,1.19,200910.67153800742,1793.6504798948708,35.501,-82.838,199000.0,0
NC,West Jefferson,28694,2.0,2.0,1078.0,5.0,358783.5129786391,2089.7030206526433,36.40429,-81.54685,370000.0,0
NC,Statesville,28625,3.0,2.0,1809.0,2.1,243400.0,1700.0,35.88208,-80.72346,245000.0,0
NC,Nags Head,27959,3.0,3.0,1570.0,0.2754820936639118,602300.0,2250.0,35.94886,-75.626274,599000.0,0
NC,Raleigh,27615,4.0,3.0,2084.0,0.18,454700.0,2334.0,35.885998,-78.59508,450000.0,0
NC,Shallotte,28470,3.0,2.0,1170.0,0.4579889807162534,225430.8686265253,1640.0,33.957478,-78.356384,225000.0,0
NC,Durham,27713,4.0,3.0,2308.0,0.35,543900.0,2297.0,35.876118,-78.919945,529000.0,0
NC,Ellenboro,28040,3.0,3.0,995.0,13.33,336200.0,1425.0,35.325775,-81.77223,349500.0,0
NC,Lenoir,28645,3.0,3.0,1701.0,1.21,254000.0,2165.0,35.88742,-81.540504,265000.0,0
NC,Denver,28037,4.0,4.0,3879.0,0.52,699100.0,3243.0,35.528698,-81.01509,699900.0,0
ND,Fargo,58103,4.0,2.0,1840.0,0.1578282828282828,217137.78049577086,1881.906839413745,46.866493,-96.79693,210000.0,0
ND,Bismarck,58501,4.0,2.0,1348.0,0.2169,270000.0,1700.0,46.824245,-100.79576,275000.0,0
ND,West Fargo,58078,3.0,2.0,2164.0,0.2101469237832874,219900.0,1348.0,46.868202,-96.906654,219000.0,0
ND,Jamestown,58401,3.0,2.0,1456.0,0.103,170100.0,1625.0,46.91312,-98.70986,170000.0,0
ND,Fargo,58103,1.0,1.0,1608.0,0.16,125700.0,850.0,46.87303,-96.81707,125000.0,0
ND,Horace,58047,3.0,2.0,1232.0,0.0,85000.0,532.0,46.7911,-96.90597,90000.0,0
ND,Harwood,58042,5.0,2.0,1916.0,0.2089072543617998,274100.0,1749.0,46.97936,-96.88457,269900.0,0
ND,Fargo,58103,3.0,2.0,2280.0,0.1820247933884297,252100.0,1400.0,46.860893,-96.81401,249900.0,0
ND,Williston,58801,3.0,1.0,1444.0,0.1639,172800.0,985.0,48.152122,-103.62768,175000.0,0
ND,Bismarck,58501,2.0,1.0,780.0,0.075,121800.0,895.0,46.81506,-100.7727,120000.0,0
ND,Fargo,58103,4.0,2.0,3109.0,0.1733241505968778,311100.0,1550.0,46.87109,-96.80033,309900.0,0
ND,Hunter,58048,4.0,2.0,2772.0,0.259435261707989,202600.0,1949.0,47.189922,-97.215485,200000.0,0
ND,Jamestown,58401,4.0,2.0,1892.0,0.203,199500.0,1150.0,46.911865,-98.68926,199900.0,0
ND,Minot,58701,4.0,2.0,2150.0,0.25,225600.0,1999.0,48.23483,-101.30605,225000.0,0
ND,Mandan,58554,5.0,3.0,2439.0,0.1606999999999999,278000.0,1200.0,46.828316,-100.893654,279900.0,0
ND,Hunter,58048,7.0,11.0,25496.0,1.58,148900.0,2674.0,47.19113,-97.21376,150000.0,0
ND,Williston,58801,4.0,2.0,2280.0,1.29,383100.0,2494.0,48.209377,-103.565765,385000.0,0
ND,Fargo,58102,4.0,3.0,2669.0,0.2203856749311294,351200.0,2199.0,46.91858,-96.77912,350000.0,0
ND,Fargo,58104,5.0,2.0,2526.0,0.2387511478420569,380500.0,1794.0,46.813915,-96.87584,379900.0,0
ND,Fargo,58103,3.0,2.0,3948.0,0.2725895316804407,390300.0,2194.0,46.852848,-96.83363,389000.0,0
ND,Dickinson,58601,2.0,2.0,1750.0,0.15,163300.0,1494.0,46.88804,-102.77661,165000.0,0
ND,Fargo,58103,3.0,2.0,1568.0,0.5131588613406796,127482.85451021003,1260.0,46.871346,-96.85452,113000.0,0
ND,Bismarck,58504,4.0,3.0,2884.0,0.1956,285400.0,2199.0,46.806534,-100.80718,294000.0,0
ND,Dickinson,58601,5.0,2.0,3336.0,0.24,264200.0,1895.0,46.881573,-102.79612,279000.0,0
ND,Grand Forks,58201,5.0,3.0,3270.0,0.29,427000.0,2649.0,47.87161,-97.03731,427900.0,0
ND,Arvilla,58214,3.0,2.0,2576.0,36.36,224800.0,1999.0,47.976093,-97.535416,250000.0,0
ND,Rogers,58479,3.0,3.0,1684.0,5.6,258184.6336137039,839.0,47.125008,-98.30198,249000.0,0
ND,Minot,58703,3.0,2.0,2100.0,0.1549586776859504,195400.0,1494.0,48.24701,-101.30802,195000.0,0
ND,Dickinson,58601,2.0,1.0,1616.0,0.1652892561983471,167200.0,1200.0,46.889576,-102.79214,169000.0,0
ND,Bottineau,58318,4.0,2.0,4000.0,36.0,256700.0,2294.0,48.97091,-100.18261,259000.0,0
ND,Mapleton,58059,3.0,2.0,1412.0,0.1157024793388429,264200.0,1999.0,46.891785,-97.05325,264900.0,0
ND,Minot,58703,4.0,3.0,2756.0,0.41,420200.0,2442.0,48.251804,-101.334335,420000.0,0
ND,Bismarck,58501,4.0,3.0,2567.0,0.2329,356300.0,1900.0,46.82468,-100.74445,355000.0,0
ND,Fargo,58104,4.0,2.0,2180.0,0.1690103305785124,330461.4209127493,2065.0813682233597,46.78572,-96.81861,330000.0,0
ND,Valley City,58072,4.0,2.0,2401.0,0.206,279700.0,1200.0,46.91824,-98.01512,283000.0,0
ND,Fargo,58103,3.0,2.0,2303.0,0.2049357208448117,274800.0,1749.0,46.86542,-96.80212,275000.0,0
ND,Minot,58701,4.0,3.0,1904.0,0.1147842056932966,185000.0,1999.0,48.231083,-101.30071,185000.0,0
ND,Bismarck,58504,8.0,6.0,7862.0,2.17,1248600.0,7587.0,46.71697,-100.76004,997500.0,0
ND,Wahpeton,58075,3.0,3.0,2368.0,0.3399999999999999,235200.0,1801.0,46.267227,-96.617,279900.0,0
ND,Lincoln,58504,4.0,2.0,1271.0,0.1928,223100.0,1494.0,46.75935,-100.703186,247900.0,0
ND,Bismarck,58503,4.0,2.0,2127.0,2.62,432900.0,2381.0,46.876373,-100.74984,438000.0,0
ND,Fargo,58103,3.0,2.0,1896.0,0.1630165289256198,290500.0,1694.0,46.866467,-96.87207,289900.0,0
ND,Minot,58701,5.0,2.0,1640.0,0.21,189400.0,1700.0,48.228382,-101.23567,189900.0,0
ND,Bismarck,58503,3.0,2.0,1056.0,0.0,64250.459539099335,1589.9146861480685,46.851364,-100.76568,49900.0,0
ND,Wahpeton,58075,4.0,3.0,4681.0,0.1939393939393939,90500.0,2100.0,46.26426,-96.60009,89900.0,0
ND,Grand Forks,58201,4.0,2.0,2015.0,0.19,339100.0,2100.0,47.871494,-97.049286,340000.0,0
ND,South Heart,58655,5.0,2.0,1953.0,7.41,196700.0,1507.0,46.817036,-103.01974,198000.0,0
ND,Bismarck,58501,3.0,2.0,1317.0,0.1606999999999999,149400.0,1500.0,46.813076,-100.77579,149900.0,0
ND,Fargo,58102,4.0,2.0,2696.0,0.2077134986225895,345236.7020142267,2028.65938800484,46.907963,-96.77784,340000.0,0
ND,Fargo,58103,2.0,1.0,1488.0,0.1464646464646464,200800.0,1040.0,46.863228,-96.81117,199900.0,0
ND,Minot,58701,2.0,1.0,1307.0,0.16,119600.0,895.0,48.226418,-101.23821,119900.0,0
ND,Bismarck,58504,4.0,2.0,2184.0,0.206,319400.0,2146.0,46.788364,-100.79147,319900.0,0
ND,Forest River,58233,4.0,2.0,3378.0,5.85,348034.71334385354,1947.0595426309585,48.253365,-97.66674,334900.0,0
ND,Bismarck,58503,5.0,3.0,2453.0,0.215,399200.0,2667.0,46.857124,-100.778305,399900.0,0
ND,Grand Forks,58201,3.0,2.0,2130.0,0.16,288500.0,1350.0,47.91243,-97.02602,289900.0,0
ND,Minot,58703,4.0,3.0,2740.0,0.1721763085399449,251700.0,1895.0,48.23903,-101.30568,260000.0,0
ND,Bismarck,58504,4.0,2.0,2088.0,0.2149,338500.0,2199.0,46.78437,-100.78492,339000.0,0
ND,Powers Lake,58773,2.0,1.0,2070.0,0.32,104100.81128823814,1050.0,48.563705,-102.643425,85000.0,0
ND,Bismarck,58503,4.0,3.0,2433.0,0.365,447955.48722674255,2901.8400048796384,46.84263,-100.722565,449900.0,0
ND,Grand Forks,58201,4.0,1.0,1224.0,0.1699999999999999,241725.61593417975,1375.7192838800381,47.909485,-97.05375,250000.0,0
ND,Minot,58701,3.0,2.0,2010.0,5.0,250598.83352635155,1616.0,48.20344,-101.197716,242500.0,0
ND,Bismarck,58504,4.0,3.0,2270.0,0.22,349500.0,2294.0,46.76887,-100.69564,349900.0,0
ND,Minot,58703,4.0,3.0,2275.0,0.19,389700.0,2495.0,48.27428,-101.28118,390000.0,0
ND,Fargo,58102,4.0,3.0,2462.0,0.1573921028466483,356111.8025352486,2714.4470880025524,46.89295,-96.78435,349000.0,0
ND,Williston,58801,3.0,2.0,1465.0,10.01,311500.0,1148.0,48.19755,-103.948135,315000.0,0
ND,Grand Forks,58201,2.0,2.0,1303.0,0.1399999999999999,268300.0,1400.0,47.892742,-97.058014,269000.0,0
ND,Grand Forks,58201,4.0,3.0,2545.0,0.44,426345.3065828665,2844.3006142455793,47.88504,-97.07465,424900.0,0
ND,Bismarck,58501,3.0,1.0,1218.0,0.6709999999999999,102002.41794198533,1335.0,46.82472,-100.77792,95000.0,0
ND,Bismarck,58503,3.0,3.0,2561.0,0.2729999999999999,392700.0,2433.0,46.846092,-100.802414,419900.0,0
ND,Minot,58703,4.0,3.0,2547.0,0.2299999999999999,239700.0,2100.0,48.247124,-101.32587,239900.0,0
ND,Grand Forks,58203,3.0,2.0,2272.0,0.25,286400.0,1575.0,47.926476,-97.06294,299900.0,0
ND,Minot,58703,3.0,2.0,1396.0,0.15,269700.0,1594.0,48.273148,-101.31722,272500.0,0
ND,Bismarck,58503,4.0,3.0,2232.0,1.51,379100.0,2453.0,46.881977,-100.670906,379900.0,0
ND,Dickinson,58601,3.0,3.0,2170.0,0.2,280700.0,2199.0,46.884537,-102.76478,281900.0,0
ND,West Fargo,58078,4.0,2.0,1839.0,0.1434802571166207,240300.0,1749.0,46.870087,-96.86675,239000.0,0
ND,Fargo,58103,3.0,2.0,2438.0,0.15,262128.54606893787,1808.973178858892,46.86399,-96.79966,250000.0,0
ND,Fargo,58104,3.0,2.0,1793.0,0.1157024793388429,297791.32083225215,1962.7631145515659,46.78186,-96.80342,296765.0,0
ND,Jamestown,58401,4.0,2.0,1980.0,0.196,258700.0,1749.0,46.92808,-98.696434,259900.0,0
ND,Dickinson,58601,4.0,3.0,2388.0,0.1831955922865013,362200.0,1500.0,46.868668,-102.78353,365000.0,0
ND,Linton,58552,3.0,3.0,1404.0,9.47,279000.0,1700.0,46.255184,-100.499054,289000.0,0
ND,Garrison,58540,5.0,3.0,3448.0,0.4339999999999999,324000.0,2199.0,47.651573,-101.41511,76000.0,0
ND,Fargo,58103,4.0,2.0,2632.0,0.1779155188246097,320700.0,1794.0,46.85876,-96.79454,319900.0,0
ND,Mandan,58554,3.0,3.0,4100.0,9.54,304500.0,2498.0,46.488388,-100.62322,325000.0,0
ND,West Fargo,58078,4.0,2.0,1882.0,0.2831726354453627,270500.0,1794.0,46.861034,-96.91185,269900.0,0
ND,Bismarck,58501,2.0,2.0,1087.0,0.484,148711.57813777338,1668.4134866222912,46.82987,-100.79352,139900.0,0
ND,Dickinson,58601,2.0,2.0,2292.0,0.13,222700.0,1507.0,46.881264,-102.77695,225000.0,0
ND,Watford City,58854,3.0,3.0,2812.0,1.42,338100.0,2783.0,47.784393,-103.30395,349000.0,0
ND,Dickinson,58601,3.0,1.0,1646.0,0.16,167500.0,1494.0,46.882812,-102.78881,179900.0,0
ND,West Fargo,58078,4.0,2.0,2194.0,0.3271349862258953,352300.0,2199.0,46.897614,-96.90667,352900.0,0
ND,Valley City,58072,3.0,1.0,912.0,0.1939999999999999,66597.04843615122,1050.0,46.919277,-97.9938,59900.0,0
ND,Grand Forks,58201,4.0,3.0,3316.0,0.32,366361.9447259367,2625.7605965690595,47.91553,-97.02734,350000.0,0
ND,Bismarck,58503,3.0,2.0,1247.0,0.213,359400.0,1794.0,46.858738,-100.77955,347500.0,0
ND,Stanley,58784,2.0,2.0,2644.0,0.2042,147557.81057766717,1300.0,48.313442,-102.382545,120000.0,0
ND,Mandan,58554,4.0,3.0,3040.0,0.1515,312600.0,1794.0,46.82862,-100.88613,325000.0,0
ND,West Fargo,58078,3.0,2.0,1790.0,0.1101928374655647,283800.0,1794.0,46.835743,-96.91668,283000.0,0
ND,Dickinson,58601,4.0,3.0,2128.0,0.21,367700.0,1650.0,46.885178,-102.81943,370000.0,0
ND,Horace,58047,3.0,3.0,2468.0,0.8699999999999999,454500.0,2299.0,46.783978,-96.90916,449900.0,0
ND,Minot,58703,4.0,3.0,2766.0,0.6,433419.76598445605,2244.0,48.25289,-101.39678,430000.0,0
ND,Fargo,58104,5.0,4.0,5122.0,0.3314279155188246,867100.0,4621.0,46.808903,-96.81679,865000.0,0
ND,Dickinson,58601,5.0,3.0,2868.0,0.2615932047750229,387000.0,2209.0,46.91727,-102.77507,389900.0,0
ND,Harwood,58042,4.0,3.0,3066.0,0.4797979797979798,390938.9716249424,2706.877334090717,46.978916,-96.89142,379900.0,0
ND,Washburn,58577,3.0,2.0,1223.0,0.143,94600.0,995.0,47.288322,-101.02526,98500.0,0
ND,Minot,58701,4.0,3.0,2432.0,0.209366391184573,355400.0,1949.0,48.22938,-101.322075,354900.0,0
ND,Mandan,58554,3.0,2.0,1946.0,0.211,288626.72917138645,1994.0,46.861767,-100.93721,284900.0,0
ND,Fargo,58102,2.0,2.0,2340.0,0.101010101010101,317100.0,1450.0,46.877136,-96.79516,327000.0,0
ND,Minot,58701,3.0,3.0,1668.0,0.18,250000.0,1994.0,48.197624,-101.27055,249900.0,0
ND,Aneta,58212,4.0,1.0,2390.0,0.3399999999999999,158567.83025385858,1060.3290046113862,47.67725,-97.993164,145000.0,0
ND,Fargo,58103,3.0,2.0,2336.0,0.1486455463728191,206500.0,1749.0,46.872616,-96.8031,210000.0,0
ND,Stanley,58784,4.0,2.0,2176.0,0.344,265567.21732698736,1935.8059220803857,48.311523,-102.38988,259000.0,0
ND,Fargo,58102,4.0,3.0,2576.0,0.2214646464646464,368000.0,2199.0,46.91493,-96.77715,379500.0,0
ND,Fargo,58104,5.0,3.0,3436.0,0.2299999999999999,588100.0,3814.0,46.78302,-96.816574,588000.0,0
ND,Bismarck,58501,4.0,3.0,2295.0,0.2149,342400.0,2244.0,46.820004,-100.75237,349900.0,0
ND,West Fargo,58078,4.0,3.0,2270.0,0.2132460973370064,335700.0,2250.0,46.79646,-96.919075,339000.0,0
ND,Mandan,58554,4.0,2.0,2152.0,0.258,315500.0,2199.0,46.868195,-100.938805,314900.0,0
ND,Tioga,58852,4.0,2.0,1800.0,0.3974999999999999,317100.0,1650.0,48.40065,-102.94503,319000.0,0
ND,Grand Forks,58201,6.0,2.0,4421.0,0.32,348100.0,1800.0,47.918854,-97.02589,350000.0,0
ND,Burlington,58722,3.0,2.0,2027.0,0.40399908172635446,116400.0,1895.0,48.278255,-101.42788,115000.0,0
ND,Rugby,58368,2.0,1.0,816.0,0.1721763085399449,76598.72597006727,874.0,48.364765,-99.99149,69900.0,0
ND,Bismarck,58501,4.0,2.0,2888.0,0.185,247200.0,1650.0,46.819912,-100.790276,254900.0,0
ND,Mandan,58554,3.0,2.0,1251.0,0.1694,397500.0,2490.0,46.866344,-100.94077,399900.0,0
ND,Portland,58274,3.0,3.0,2830.0,0.52,238100.0,1250.0,47.49967,-97.365585,239000.0,0
ND,Minot,58701,4.0,2.0,2408.0,0.1606978879706152,268300.0,1994.0,48.230633,-101.271835,268900.0,0
ND,Kenmare,58746,3.0,2.0,1277.0,0.32,39265.03785539979,1650.0,48.677917,-102.08208,19900.0,0
ND,Lincoln,58504,5.0,3.0,2421.0,0.224,342400.0,2094.0,46.771484,-100.68786,439900.0,0
ND,West Fargo,58078,4.0,2.0,2250.0,0.1851239669421487,275800.0,1800.0,46.871647,-96.89754,273600.0,0
ND,Hazen,58545,4.0,2.0,2600.0,0.251,156400.0,1895.0,47.29549,-101.6251,164900.0,0
ND,Grand Forks,58201,4.0,2.0,2593.0,0.1699999999999999,228500.0,1575.0,47.91607,-97.037605,229900.0,0
ND,Bismarck,58503,4.0,3.0,2190.0,0.502,364900.0,2244.0,46.851906,-100.702705,349900.0,0
ND,Grand Forks,58201,3.0,1.0,2020.0,0.7,205200.0,1350.0,47.906807,-97.03376,219000.0,0
ND,Watford City,58854,4.0,3.0,1936.0,0.2329999999999999,368700.0,2199.0,47.817543,-103.280556,360000.0,0
ND,Cavalier,58220,3.0,2.0,2128.0,0.24,162700.0,1099.0,48.790253,-97.61838,165000.0,0
ND,Langdon,58249,3.0,1.0,2568.0,1.0,120415.47338171142,874.8093774121178,48.76205,-98.42218,99000.0,0
ND,Grand Forks,58201,3.0,3.0,2148.0,0.11,279300.0,1575.0,47.90993,-97.06161,289900.0,0
ND,Williston,58801,6.0,3.0,3899.0,0.252,624900.0,3954.0,48.165283,-103.65253,655000.0,0
ND,Grand Forks,58203,3.0,2.0,1900.0,0.1,231900.0,1575.0,47.930275,-97.10491,233000.0,0
ND,Fargo,58103,4.0,2.0,1862.0,0.1578741965105601,245800.0,1749.0,46.86725,-96.87009,249000.0,0
ND,Cooperstown,58425,3.0,2.0,1642.0,0.2571166207529844,62528.035557119474,1650.0,47.448986,-98.12408,41000.0,0
ND,West Fargo,58078,2.0,1.0,1011.0,0.1492194674012855,114700.0,900.0,46.870346,-96.905106,114999.0,0
ND,Rolla,58367,2.0,1.0,1056.0,3.03,195314.1166886849,1131.4607595321704,48.84908,-99.635124,197000.0,0
ND,Mandan,58554,4.0,2.0,2338.0,0.179,205102.0,1700.0,46.829807,-100.8826,209900.0,0
ND,Baldwin,58521,3.0,3.0,2065.0,10.0,423800.0,2294.0,46.951096,-100.707504,425000.0,0
ND,Kramer,58748,4.0,3.0,3185.0,4.17,296334.3677213837,2100.0,48.689728,-100.55421,274900.0,0
ND,Fargo,58103,2.0,2.0,1756.0,0.1721763085399449,227361.25307653713,1740.1772483150362,46.85821,-96.80104,218000.0,0
ND,Grand Forks,58201,2.0,3.0,2191.0,0.26,351600.0,1800.0,47.913376,-97.079506,354900.0,0
ND,Dickinson,58601,4.0,2.0,2588.0,0.22,253800.0,2209.0,46.89035,-102.8043,268000.0,0
ND,Bismarck,58504,5.0,3.0,2622.0,1.5,449400.0,2704.0,46.72432,-100.70262,449900.0,0
ND,Watford City,58854,2.0,1.0,528.0,0.189,122900.0,1048.0,47.797554,-103.28034,134000.0,0
ND,Mayville,58257,5.0,3.0,4203.0,0.2299999999999999,320600.0,2400.0,47.499226,-97.31629,319900.0,0
ND,Bismarck,58504,2.0,1.0,1144.0,0.0,118200.0,799.0,46.794346,-100.788345,124900.0,0
ND,Horace,58047,4.0,2.0,1960.0,0.1606978879706152,323489.23317240505,1999.0,46.757263,-96.89328,325000.0,0
ND,Grand Forks,58203,4.0,2.0,1440.0,0.16,238500.0,1500.0,47.9235,-97.0576,239900.0,0
ND,Bismarck,58501,3.0,2.0,1864.0,0.275,251100.0,1994.0,46.83066,-100.79972,269900.0,0
ND,Watford City,58854,4.0,2.0,2459.0,0.25,439100.0,1999.0,47.80576,-103.27767,449000.0,0
ND,Dickinson,58601,2.0,1.0,828.0,0.16,149600.0,1045.0,46.874752,-102.79514,159900.0,0
ND,Bismarck,58504,5.0,3.0,2484.0,0.2789999999999999,375800.0,2322.0,46.769268,-100.79629,369900.0,0
ND,Williston,58801,4.0,3.0,2640.0,0.172,378500.0,2100.0,48.14814,-103.62908,399900.0,0
ND,Dickinson,58601,5.0,2.0,2016.0,0.2192837465564738,232900.0,2199.0,46.884487,-102.770325,249900.0,0
ND,Minot,58701,5.0,2.0,2352.0,2.24,349400.0,2245.0,48.205425,-101.2063,359900.0,0
ND,Williston,58801,8.0,6.0,4295.0,0.213,696000.0,3441.0,48.172577,-103.6695,700000.0,0
